store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"131,043",SAM000393,0,extra brightening duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,$9.90,All Skin Types,All,http://www.secretive.sg,2651,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexy Look Extra Brightening Duo Lifting Mask,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 13, 2013","Sep 17, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,extra brightening duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000394,0,rejuvenating duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,8.90,All Skin Types,All,http://www.secretive.sg,2653,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexy Look Rejuvenating Duo Lifting Mask,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 13, 2013","Sep 13, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rejuvenating duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000395,0,super moisturizing duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,9.90,All Skin Types,All,www.secretive.sg,2654,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexylook Super Moisturizing Duo Lifting Mask,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Oct 1, 2015","Sep 18, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,super moisturizing duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000396,0,extreme whitening duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,9.90,All Skin Types,All,http://www.secretive.sg/,2655,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexylook Extreme Whitening Duo Lifting Mask,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 19, 2015","Sep 19, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,extreme whitening duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000397,0,intensive firming duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,9.90,All Skin Types,All,http://www.secretive.sg/,2656,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexylook Intensive Firming Duo Lifting Mask,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Jun 1, 2015","Sep 24, 2013 12:00 AM",4,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,intensive firming duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000398,0,super hydrating duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,9.90,All Skin Types,All,http://www.secretive.sg/,2657,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Sexylook Super Hydrating Duo Lifting Mask,1-day supply,F,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 24, 2015","Sep 24, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,super hydrating duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000399,0,ultra whitening duo lifting mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,9.90,All Skin Types,All,http://www.secretive.sg,2658,Enabled,"Catalog, Search",No,,,,,No,1 Pcs of Sexylook Ultra Whitening Duo Lifting Mask ,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 28, 2015","Sep 28, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,ultra whitening duo lifting mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000400,0,4d lifting mask - organic aloe power soothing,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aloe vera extract, Marine collagen, Hyaluronic acid, Indian pennywarts, Natural trehalose",15.90/5pcs,"All Skin Types, excellent for irritated skin",All,www.secretive.sg ,2680,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of 4D Lifting Mask - Organic Aloe Power Soothing,1-day supply,F,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Jun 11, 2016","Sep 26, 2013 12:00 AM",236,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,4d lifting mask - organic aloe power soothing,0,simple,,
admin,base,Default,simple,"131,043",SAM000401,0,4d lifting mask - hyaluronic acid deep hydrating,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hyaluronic Acid, Chamomile extract, Organic cactus extract, Marine Collagen, Loofah extract",15.90/5pcs,"All Skin Types, excellent for dehydrated skin",All,www.secretive.sg,2681,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of 4D Lifting Mask - Hyaluronic Acid Deep Hydrating,1-day supply,U,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"May 30, 2016","Sep 26, 2013 12:00 AM",226,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,4d lifting mask - hyaluronic acid deep hydrating,0,simple,,
admin,base,Default,simple,"131,043",SAM000402,0,4d lifting mask - pure ocean pearl whitening,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Pearl extract, Red algae extract, Marine collagen, Peppermint extract",15.90/5pcs,"All Skin Types, excellent for dull skin",All,www.secretive.sg,2682,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of 4D Lifting Mask - Pure Ocean Pearl Whitening,1-day supply,U,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Jun 13, 2016","Sep 26, 2013 12:00 AM",213,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,4d lifting mask - pure ocean pearl whitening,0,simple,,
admin,base,Default,simple,"131,043",SAM000403,0,4d lifting mask - escargot extract intense healing,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Escargot mucin, Masterwort extract, Hyaluronic acid, Marigold flower extract, Moist-lock ion",15.90/5pcs,All Skin Types,All,www.secretive.sg,2683,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of 4D Lifting Mask - Escargot Extract Intense Healing,1-day supply,U,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Jul 31, 2016","Sep 26, 2013 12:00 AM",212,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,4d lifting mask - escargot extract intense healing,0,simple,,
admin,base,Default,simple,"131,043",SAM000404,0,aloe vera micro inject mask sheet,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aloe Vera Extract, Cucumber Extract, Marine Algae Extract, Hyaluronic Acid, Damasous Rose",$3.50/ sheet,All Skin Types,18 and above,www.secretive.sg,2783,Enabled,"Catalog, Search",No,,,,,No,1 sheet of Aloe Vera Micro Inject Mask Sheet worth $3.50,1-day supply,F,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Oct 30, 2016","Feb 24, 2014 12:00 AM",232,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aloe vera micro inject mask sheet,0,simple,,
admin,base,Default,simple,"131,043",SAM000405,0,hyaluronic acid micro inject mask sheet,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"French Escargot Extract, Centella Asiatica, Marine collagen, Hyaluronic Acid, Damascus Rose",$3.50/sheet,All Skin Types,18 and above,www.secretive.sg,2784,Enabled,"Catalog, Search",No,,,,,No,1 sheet of Hyaluronic Acid Micro Inject Mask,1-day supply,F,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Oct 30, 2016","Feb 25, 2014 12:00 AM",199,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hyaluronic acid micro inject mask sheet,0,simple,,
admin,base,Default,simple,"131,043",SAM000406,0,rice extract micro inject mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Oryza Sativa Extract, Yeast Extract, Sake Kasu Extract, Leontopodium Alpinum, Organic Aloe",$3.50/sheet,All Skin Types,18 and above,www.secretive.sg,2785,Enabled,"Catalog, Search",No,,,,,No,1 sheet of Rice Extract Micro Inject Mask,1-day supply,F,0.0000,0.0000,0.0000,,,,,,www.secretive.sg,,,,,,,"Oct 30, 2016","Feb 26, 2014 12:00 AM",196,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rice extract micro inject mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000407,0,corrective & protective serum neutralizer & stabilizer [whitening cell factor],,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Ovine Placenta, Marine Collagen, Hyaluronic Acid,Acetyl Hexapeptide 3®",$119/15ml and $189/50ml,All Skin Types,All,http://www.sheersecret.net,2584,Enabled,"Catalog, Search",No,,,,,No,1 Travel Vial of Sheer Secret CORRECTIVE & PROTECTIVE SERUM Neutralizer & Stabilizer [Whitening Cell Factor],None,U,0.0000,0.0000,0.0000,,,,,,"BHG & Metro Department Stores BHG - Bugis, CCK, Bishan & Tampines Metro - SengKang & Woodlands",,,,,,,"Dec 31, 2013","Oct 5, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,corrective & protective serum neutralizer & stabilizer [whitening cell factor],0,simple,,
admin,base,Default,simple,"131,043",SAM000408,0,hair care set ,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Thanakha- Cools & Moisturizes hair, Yoghurt-  Deeply nourishes & coats hair surface without damaging hair structure, thus providing soft & shiny hair, Honey- Provides intense nourishments which provides great  results in locking the color for a lasting effect & perfect coverage, giving healthier, long lasting color brilliance hair, Green Tea- Enriched with sunscreen properties and protect from harmful UV rays",9.80/750ml,"For long, frizzy and dry hair or Scalpcare & Dandruff Control",All,http://www.ginvera.com,2431,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Silkyshine Shampoo & Conditioner,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,CK Departmental Stores,,,,,,,"Dec 6, 2013","Dec 6, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hair care set ,0,simple,,
admin,base,Default,simple,"131,043",SAM000409,0,time essence serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Liquorice Root,Chamomilla,Ubiquinone,Astaxanthin,Jojoba Seed Oil,",Nil,All Skin Types,All,http://skinperfect.com.sg/,2582,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size of Skin Perfect Time Essence Serum worth SGD$43,None,U,0.0000,0.0000,0.0000,,,,,,"Liat Towers,Jurong East,Toa Payoh Central,Tampines Central,Tanjong Pagar,Ang Mo Kio Central,Parkway Parade",,,,,,,"Dec 31, 2013","Sep 21, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,time essence serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000410,0,essentials extra gentle skin refiner,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"CM Glucan, Apple Concentrate, Vitamin A & E, Lactic Acid Ester, Cucumber Extract, Ginseng Extract",$82 / 75ml,ALL Skin Types,18 & above,www.facebook.com/skincode.sg,2803,Enabled,"Catalog, Search",No,,,,,No,2 Essentials Extra Gentle Skin Refiner sachets,2-days supply,F,0.0000,0.0000,0.0000,,,,,,Selected Guardian outlet,,,,,,,"Mar 19, 2015","Mar 20, 2014 12:00 AM",234,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,essentials extra gentle skin refiner,0,simple,,
admin,base,Default,simple,"131,043",SAM000411,0,exclusive cellular anti-aging cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"ACR Complex G2, Dermaxyl ™, St. John's Wort, Calendula, Shea Butter, Vitamin C & E",$168 / 50ml,"Mature, Dry Skin",30 and above,www.facebook.com/skincode.sg,2804,Enabled,"Catalog, Search",No,,,,,No,2 x 3ml tubes of Exclusive Cellular Anti-Aging Cream,6-days supply,F,0.0000,0.0000,0.0000,,,,,,Selected Guardian outlet,,,,,,,"Mar 20, 2015","Mar 20, 2014 12:00 AM",3,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,exclusive cellular anti-aging cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000412,0,exclusive cellular wrinkle prohibiting eye serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"ACR Complex G2, Pro Vitamin B5, Caffeine, Cytobiol ™Lumin-Eye, Elder flower Extract, Sodium hyaluronate, Photo-reflector",$120 / 15ml,For All Skin Types,30 & Above,www.facebook.com/skincode.sg,2805,Enabled,"Catalog, Search",No,,,,,No,2 x 3ml tubes of Exclusive Cellular Wrinkle Prohibiting Eye Serum,6-days supply,F,0.0000,0.0000,0.0000,,,,,,Selected Guardian Outlet,,,,,,,"Mar 20, 2015","Mar 20, 2014 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,exclusive cellular wrinkle prohibiting eye serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000413,0,fresh juice c emulsion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,http://www.skinfood.sg/,626,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack of  SKINFOOD Fresh Juice Emulsion,None,F,0.0000,0.0000,0.0000,,,,,,Skin Food Outlets,,,,,,,"Oct 1, 2011","Aug 7, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,fresh juice c emulsion,0,simple,,
admin,base,Default,simple,"131,043",SAM000414,0,hop beer hair wash,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,635,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Skinfood Hop Beer Hair Wash,None,,0.0000,0.0000,0.0000,,,,,,Skin Food Outlets,,,,,,,"Nov 11, 2011","Jan 25, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hop beer hair wash,0,simple,,
admin,base,Default,simple,"131,043",SAM000415,0,mushroom multi care bb cream spf20 pa+,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Arbutin and Adenosine improve skin tone and have a skin tightening effect. The triple-function cream also contains aloe vera and mushroom extracts that hydrate the skin. SPF 20 blocks the sun's UV rays that darken and age skin.,65.00,All Skin Types,Age 30 & above,http://www.skinfood.sg/,640,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Mushroom Multi Care Bb Cream Spf20 Pa+,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Oct 21, 2013","Feb 3, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mushroom multi care bb cream spf20 pa+,0,simple,,
admin,base,Default,simple,"131,043",SAM000416,0,agave cactus toner,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,With 100% active Agave and Cactus ingredients and etc.,54.90,All Skin Types,20 - 40,http://www.skinfood.sg/,644,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Agave Cactus Toner,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Dec 9, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,agave cactus toner,0,simple,,
admin,base,Default,simple,"131,043",SAM000417,0,agave cactus emulsion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Made with 100% active ingredients of Agave and Cactus extracts and etc.,54.90,All Skin Types,20 - 40,http://www.skinfood.sg/,648,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Black Garlic Serum,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Dec 16, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,agave cactus emulsion,0,simple,,
admin,base,Default,simple,"131,043",SAM000418,0,agave cactus cream(light),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,With 100% active Agave and Cactus ingredients and etc.,59.90,All Skin Types,20 - 40,http://www.skinfood.sg/,651,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Agave Cactus Cream(light),5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Dec 24, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,agave cactus cream(light),0,simple,,
admin,base,Default,simple,"131,043",SAM000419,0,agave cactus cream hydrating,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,With 100% active Agave and Cactus ingredients and etc.,59.90,All Skin Types,20 - 40,http://www.skinfood.sg/,652,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Agave Cactus Cream Hydrating,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Feb 26, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,agave cactus cream hydrating,0,simple,,
admin,base,Default,simple,"131,043",SAM000420,0,black raspberry toner,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Contains black raspberry, jayangboeumdan and cheongyeondan extracts from 12 medical herbs and etc.",41.90 / 30ml            ,All Skin Types,Age 30 & above,http://www.skinfood.sg/,653,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of black raspberry toner,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Nov 1, 2013","Jan 29, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black raspberry toner,0,simple,,
admin,base,Default,simple,"131,043",SAM000421,0,black raspberry emulsion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Rich with black raspberry, jayangboeumdan and cheongyeondan extracts from 12 medical herbs and etc.",41.90 / 30ml            ,All Skin Types,Age 30 & above,http://www.skinfood.sg/,655,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Black Raspberry  Emulsion,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Jan 4, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black raspberry emulsion,0,simple,,
admin,base,Default,simple,"131,043",SAM000422,0,black raspberry young yang serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Rich with black raspberry, jayangboeumdan and cheongyeondan extracts from 12 medical herbs and etc.",44.90 / 45ml            ,All Skin Types,30 & above,http://www.skinfood.sg/,656,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Black Raspberry Serum,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2012","Jan 5, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black raspberry young yang serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000423,0,black raspberry young yang cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Rich with black raspberry, jayangboeumdan and cheongyeondan extracts from 12 medical herbs",44.90 / 45ml            ,All Skin Types,30 & above,http://www.skinfood.sg/,669,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of black raspberry young yang cream,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Jan 23, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black raspberry young yang cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000424,0,apple vinegar fresh foam,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"containing Honey & Pomegranate , potassium, minerals,citric acid and etc.",26.00 / 130ml            ,All Skin Types,All,http://www.skinfood.sg/,739,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of apple vinegar fresh foam,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","Apr 29, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,apple vinegar fresh foam,0,simple,,
admin,base,Default,simple,"131,043",SAM000425,0,black garlic serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Water-based with Black garlic extract and etc.,40.00 / 45ml            ,All Skin Types,All,http://www.skinfood.sg/,740,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Black Garlic Serum,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood Outlets,,,,,,,"Aug 16, 2013","May 1, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black garlic serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000426,0,salmon brightening eye serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,741,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack Of Skinfood Salmon Brightening Eye Serum,None,,0.0000,0.0000,0.0000,,,,,,Skin Food Outlets,,,,,,,"Oct 4, 2011","May 4, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,salmon brightening eye serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000427,0,salmon brightening eye cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,742,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack Of Skinfood Salmon Brightening Eye Cream,None,,0.0000,0.0000,0.0000,,,,,,Skin Food Outlets,,,,,,,"Oct 27, 2011","May 5, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,salmon brightening eye cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000428,0,omija whitening emulsion [brightening effect],,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Omija herb complex and ingredients,60.90/155ml,All Skin Types,All,http://www.skinfood.sg/,2370,Enabled,"Catalog, Search",No,,,,,No,5 Days Sypply of Omija Whitening Emulsion ( Whitening Effect ),5-days supply,F,0.0000,0.0000,0.0000,,,,,,Skinfood outlets,,,,,,,"Nov 22, 2013","Nov 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,omija whitening emulsion [brightening effect],0,simple,,
admin,base,Default,simple,"131,043",SAM000429,0,omija whitening tea toner [brightening effect],,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,60.90/155ml,All Skin Types,All,http://www.skinfood.sg/,2372,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Skinfood Omija Whitening Tea Toner [Brightening Effect],None,U,0.0000,0.0000,0.0000,,,,,,Skin Food Outlets,,,,,,,"Nov 24, 2011","Nov 24, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,omija whitening tea toner [brightening effect],0,simple,,
